470 310 353 330 521 427 349 447 457 324 271 485 450 562 359 568 449 762 350 766 448 921 353 934 
467 308 360 331 492 432 362 452 405 352 311 507 449 566 367 571 440 773 351 768 434 930 358 935 
465 308 370 331 479 435 363 461 382 366 318 503 448 566 378 571 440 770 352 766 432 928 360 928 
464 309 374 330 472 436 374 459 373 371 337 496 448 563 379 567 423 734 354 757 429 920 360 925 
464 309 374 329 474 436 372 458 385 373 334 502 449 564 379 567 423 731 354 757 430 919 360 923 
465 310 372 330 474 437 373 459 399 381 333 499 449 568 378 572 422 735 355 747 430 924 360 929 
467 310 369 334 475 438 364 470 410 389 280 503 451 576 376 582 439 770 357 769 442 928 363 938 
469 311 366 334 481 457 358 468 454 468 264 509 451 585 372 584 446 776 357 777 444 923 364 937 
473 311 358 333 502 451 348 467 501 571 274 536 452 584 363 582 446 778 355 776 441 925 364 937 
481 315 339 333 512 462 318 466 534 601 276 562 453 583 352 581 445 747 353 741 442 929 361 933 
484 320 325 333 522 461 297 467 545 590 276 593 454 580 348 581 444 738 353 746 444 927 360 930 
485 324 319 328 519 460 285 466 548 580 265 576 453 579 342 580 444 738 351 756 444 927 356 930 
484 325 316 325 515 460 272 465 544 578 253 578 453 579 339 580 445 765 347 751 446 930 348 936 
482 328 313 324 511 465 261 465 534 584 242 593 450 581 338 581 444 757 346 751 446 933 344 942 
482 330 311 324 504 470 256 465 528 587 249 604 449 584 337 586 444 756 344 780 447 940 343 952 
479 330 309 323 499 471 247 448 524 587 256 559 446 580 336 582 444 767 346 778 447 939 346 952 
475 330 304 322 499 470 238 428 523 586 290 448 446 579 337 582 444 755 345 785 444 940 346 952 
471 328 305 316 500 461 246 415 522 577 312 375 443 570 333 571 443 736 341 756 442 941 345 949 
462 321 301 314 503 438 247 404 504 538 327 307 440 566 332 569 443 729 340 747 441 947 346 948 
458 321 299 315 505 430 263 416 479 420 343 361 439 567 331 570 444 731 338 747 450 941 343 947 
459 321 300 318 507 434 264 448 455 372 352 409 439 575 329 576 444 758 336 759 452 941 343 946 
461 322 302 318 507 436 265 446 448 363 341 415 439 575 329 575 444 769 332 764 452 945 339 946 
465 324 302 318 507 450 264 439 430 396 333 404 439 577 329 576 445 773 331 767 453 946 336 946 
466 326 306 318 508 451 258 425 432 426 329 353 440 577 330 576 444 772 329 768 452 945 333 945 
466 325 307 319 508 445 259 426 434 462 331 338 441 577 331 576 444 772 329 756 449 946 334 946 
467 325 307 319 508 442 271 439 440 441 347 373 442 577 331 576 444 770 330 761 448 944 332 946 
468 325 308 319 507 444 275 448 443 410 371 430 444 578 333 577 449 771 331 767 451 944 333 946 
469 325 309 319 508 444 277 447 444 391 362 459 446 578 337 576 451 772 340 770 453 945 342 946 
470 325 311 319 508 443 277 441 446 402 357 447 446 579 338 577 448 755 340 770 452 939 342 942 
470 327 311 319 506 443 276 440 453 453 354 428 446 584 339 581 448 774 340 779 449 946 342 950 
471 328 310 319 509 452 278 446 469 512 353 412 447 583 339 581 447 753 341 764 446 946 343 950 
472 328 310 319 511 456 278 451 487 547 345 415 447 579 339 579 445 737 341 754 442 945 343 949 
473 329 311 321 510 457 269 450 511 569 320 503 448 582 339 582 445 772 345 774 442 946 345 951 
475 329 311 321 505 457 269 451 526 573 280 565 445 575 335 575 440 740 344 771 439 934 345 940 
476 329 311 323 504 462 269 466 533 585 249 615 445 577 335 579 440 772 343 779 439 935 345 940 
476 329 309 323 504 462 265 466 535 580 229 588 444 577 332 580 437 754 343 761 439 935 341 941 
475 329 307 323 504 463 261 464 542 585 223 585 443 577 331 580 437 774 339 771 439 937 339 943 
475 329 306 324 504 466 258 469 541 594 222 594 442 579 329 582 436 786 335 781 438 942 337 949 
475 329 306 325 502 466 259 468 534 595 233 590 441 582 329 584 435 758 334 784 438 942 337 949 
474 329 305 325 500 466 259 467 530 593 244 593 441 582 329 584 434 748 334 783 438 942 337 949 
474 329 305 325 501 464 260 457 504 575 260 566 441 579 329 583 435 733 339 775 438 938 340 943 
473 328 304 326 502 465 259 459 453 460 300 482 441 581 329 584 441 762 336 776 442 943 335 947 
472 328 304 327 508 467 258 461 459 407 304 412 441 581 329 582 438 750 335 754 439 943 335 945 
472 327 304 327 513 468 257 464 462 398 300 390 442 582 329 582 439 765 331 760 439 948 335 947 
471 326 305 326 517 468 256 466 454 397 300 392 442 582 329 582 437 752 331 754 439 948 335 947 
470 325 305 325 517 468 255 466 456 402 300 394 442 582 329 582 436 746 331 752 438 947 335 945 
470 325 305 325 520 468 255 466 459 395 303 387 442 582 329 581 435 743 331 752 438 947 335 944 
471 325 305 325 519 471 256 466 462 394 302 374 442 583 329 581 435 743 329 758 437 947 334 944 
472 325 306 326 519 472 257 466 469 395 292 375 442 583 329 581 436 761 329 753 436 948 333 944 
475 326 306 326 516 475 257 466 482 399 277 382 442 584 329 581 437 770 330 751 436 950 333 947 
476 327 306 327 513 477 258 466 494 408 269 390 442 586 329 582 438 778 330 773 436 957 333 954 
476 327 306 327 510 478 259 466 500 410 267 396 442 587 329 583 439 779 330 765 437 959 333 957 
476 327 306 327 507 478 260 466 503 411 265 398 442 588 329 584 441 780 330 760 439 960 331 958 
476 327 306 327 505 478 261 466 503 412 266 400 442 588 329 584 442 779 331 756 440 960 331 958 
477 327 306 327 504 478 263 466 505 410 265 399 442 588 329 583 442 779 331 752 441 960 331 958 
477 327 305 327 504 478 265 466 506 405 260 400 442 587 329 583 442 778 331 751 442 960 332 958 
477 327 306 326 504 474 265 464 511 405 244 398 442 585 328 581 442 777 331 748 441 960 331 957 
477 327 306 326 507 471 262 459 524 403 229 370 442 584 328 581 442 777 331 749 439 960 329 957 
476 327 305 324 507 466 253 451 535 404 231 338 443 580 329 580 438 754 331 749 439 960 330 956 
476 327 305 324 504 465 252 449 537 413 228 335 443 580 330 580 443 760 332 750 439 960 332 957 
476 327 307 324 505 465 252 449 540 409 215 350 444 580 330 580 443 762 329 764 439 960 331 956 
476 327 306 324 517 462 259 452 547 375 205 386 444 581 330 581 443 765 329 770 439 958 330 955 
476 327 307 324 527 457 268 455 544 353 206 407 444 581 330 581 443 766 329 770 440 956 331 953 
475 327 307 324 528 455 270 456 548 349 208 401 444 581 330 580 444 766 330 763 440 956 331 952 
475 327 307 324 528 456 268 455 551 362 212 377 444 581 330 580 439 752 331 758 439 956 331 952 
475 327 307 324 514 459 264 455 549 397 213 364 444 581 330 582 440 762 330 769 439 958 331 953 
475 327 307 324 510 464 264 455 548 401 215 363 444 581 330 582 441 766 330 763 439 959 330 953 
475 327 307 324 511 464 265 455 547 387 209 379 444 582 330 582 441 767 330 767 438 958 330 952 
475 327 307 323 513 462 274 456 543 375 211 411 443 581 329 580 440 767 331 762 437 954 331 947 
475 327 307 323 514 462 278 456 543 372 212 419 443 580 329 579 440 767 331 763 437 953 331 946 
475 327 307 323 512 463 276 457 547 394 213 417 443 580 329 579 440 767 330 764 437 952 330 946 
475 327 307 323 506 463 275 458 547 443 213 421 443 580 329 579 436 752 331 757 437 952 331 948 
475 328 307 324 502 462 275 458 549 480 214 439 442 579 329 578 436 762 332 753 437 952 332 949 
475 328 309 324 503 463 276 455 540 535 213 503 442 577 329 578 436 775 338 779 436 952 337 952 
476 329 309 323 503 471 269 455 533 580 224 570 442 577 329 578 436 785 339 768 436 952 337 953 
477 330 310 323 504 478 269 457 532 584 242 590 442 579 329 580 436 793 338 785 436 956 337 958 
476 330 310 323 503 477 272 459 533 548 256 576 441 579 329 580 436 790 338 784 436 956 337 959 
476 330 310 323 504 476 275 458 536 551 262 573 441 579 327 580 435 788 338 758 434 952 337 956 
476 330 309 323 505 476 276 459 536 580 262 583 440 579 327 579 435 787 338 746 433 950 336 954 
476 330 309 324 506 477 276 462 531 602 258 603 440 579 327 580 435 787 338 746 433 949 336 953 
475 327 309 324 505 460 274 456 520 573 255 572 441 575 327 576 434 742 338 737 432 947 336 944 
474 326 309 324 504 458 270 445 516 584 258 551 440 574 327 574 431 732 338 734 426 943 336 941 
474 326 310 325 502 459 260 446 519 591 262 426 440 574 327 574 431 753 337 735 427 944 335 941 
474 324 310 325 502 460 237 432 521 589 264 319 439 571 328 572 431 762 330 752 429 950 335 942 
474 322 312 325 505 459 230 395 537 586 274 266 438 570 328 571 430 767 329 760 429 953 337 943 
474 321 313 325 508 458 231 377 544 586 278 253 438 568 328 570 430 768 329 762 429 955 337 943 
474 320 313 325 507 456 232 371 543 583 283 253 438 568 328 570 430 770 329 765 430 955 338 943 
474 319 314 324 507 456 233 370 536 586 288 253 437 566 328 568 429 769 331 749 429 953 339 941 
474 319 316 323 504 456 234 370 531 589 291 254 437 564 328 564 428 742 333 742 427 950 339 938 
474 319 318 321 504 456 236 372 527 588 291 258 437 562 328 560 427 736 333 740 425 949 338 938 
474 319 318 321 504 456 236 374 527 587 292 259 437 561 329 559 427 736 334 739 425 949 338 937 
474 319 319 320 504 456 236 375 527 587 293 253 437 561 329 560 426 739 334 740 425 951 338 938 
474 319 319 320 504 456 237 375 527 588 294 251 437 561 329 560 426 741 335 741 425 954 338 940 
474 319 319 320 504 456 237 375 527 587 295 252 436 561 329 560 426 739 335 741 427 954 339 940 
474 318 319 320 504 456 236 376 527 588 294 253 436 561 329 560 426 740 335 742 427 954 339 940 
475 318 319 320 504 458 235 377 527 588 294 255 437 561 329 561 426 741 331 751 427 953 338 940 
475 318 319 320 504 459 235 377 527 589 293 256 437 561 330 561 426 741 331 750 427 954 337 940 
475 318 319 320 504 459 235 377 528 589 293 256 437 561 330 561 426 742 332 750 427 955 337 941 
475 318 319 319 505 459 235 378 528 589 294 254 437 561 330 561 426 742 333 750 427 955 336 941 
476 318 319 318 505 460 235 380 528 589 293 256 437 562 330 561 426 742 333 749 427 955 335 943 
476 318 319 318 505 460 237 403 528 589 292 285 438 562 331 561 426 742 334 748 427 955 334 943 
477 320 319 320 505 464 242 435 528 591 295 348 439 566 331 565 426 743 334 749 428 955 333 943 
478 322 318 323 505 464 256 452 528 590 293 432 440 569 331 571 426 744 336 749 428 949 330 943 
480 325 318 328 505 465 260 456 529 590 284 513 443 574 332 574 427 744 336 763 428 943 331 943 
480 326 318 328 505 466 268 452 529 590 263 552 445 574 333 574 427 743 337 766 430 941 333 941 
480 327 317 327 505 466 274 459 529 591 253 574 447 576 333 577 428 743 337 768 432 941 334 940 
481 328 315 327 506 468 277 465 530 592 250 588 447 577 334 579 429 743 339 769 432 939 335 940 
481 328 314 327 506 469 278 466 530 593 253 597 448 578 334 581 429 746 339 772 433 940 337 941 
480 328 313 327 506 469 280 461 530 593 256 582 448 578 334 580 429 746 339 753 435 937 338 938 
480 328 312 327 506 469 280 463 530 595 257 591 448 579 334 581 429 746 339 752 434 938 338 940 
480 328 312 326 505 469 278 463 522 599 259 589 447 579 333 581 429 746 339 753 435 938 338 941 
480 328 312 326 504 469 276 462 516 600 260 587 444 579 331 580 429 746 339 750 435 939 337 941 
480 328 312 326 503 470 276 462 517 601 259 591 442 579 330 580 429 747 339 749 434 940 335 941 
479 328 311 326 503 470 275 463 519 600 258 589 442 579 329 580 429 747 336 759 433 941 334 941 
478 327 311 326 503 469 276 462 518 600 258 590 442 579 329 580 429 747 336 750 433 943 333 942 
478 327 310 326 502 470 276 462 517 601 259 591 442 582 329 581 429 747 336 750 433 949 332 947 
478 328 310 327 502 470 276 467 518 600 259 601 442 582 329 583 429 749 336 769 433 949 333 947 
478 328 310 327 502 470 275 468 519 600 259 603 442 582 329 583 429 749 336 773 433 949 332 947 
477 328 310 327 502 471 275 469 519 601 259 604 442 582 329 584 429 750 336 776 434 949 333 948 
477 328 310 327 502 471 275 468 519 601 259 601 442 583 329 585 429 750 335 778 434 950 333 949 
477 328 310 327 502 471 275 468 519 601 259 603 442 583 329 585 430 750 336 778 434 949 333 948 
477 329 310 326 502 471 274 468 520 601 260 603 442 583 329 585 430 750 336 777 434 947 334 948 
476 329 309 325 501 471 272 468 523 600 260 607 442 583 329 584 431 751 337 779 434 947 335 949 
473 330 309 324 498 472 272 468 523 599 265 607 442 583 330 585 435 750 341 782 436 947 337 949 
464 331 311 322 487 472 274 468 523 598 274 606 442 583 337 585 436 773 344 782 435 944 338 949 
453 332 311 320 479 474 279 471 522 597 286 611 442 586 343 593 438 783 349 790 436 946 344 959 
440 338 316 317 469 481 286 476 520 599 305 626 439 591 354 603 438 774 358 797 436 947 354 967 
426 343 327 317 448 491 303 480 497 600 332 627 430 602 362 614 438 793 361 810 436 956 356 982 
401 338 340 313 420 478 326 479 444 587 363 624 419 601 370 610 439 791 377 808 439 958 369 990 
385 329 353 311 412 474 348 476 429 586 404 622 401 599 381 608 434 796 395 810 437 975 386 999 
376 326 360 312 404 473 376 478 426 587 432 621 389 598 386 606 425 803 402 811 428 997 396 1003 
377 326 363 312 410 473 393 480 438 588 465 622 386 599 390 605 417 806 405 816 425 998 400 1012 
376 326 362 312 398 475 399 480 422 598 482 605 391 599 393 600 414 805 407 814 422 997 399 1016 
376 325 359 312 397 475 395 481 431 600 493 601 393 598 393 597 415 808 412 819 423 1004 403 1023 
381 325 357 313 404 475 382 480 435 594 492 602 399 598 390 597 430 807 411 817 433 1000 401 1016 
409 325 354 308 431 474 371 469 456 588 456 603 421 600 389 604 451 806 406 818 455 999 399 1012 
429 325 341 307 448 474 334 465 480 586 376 598 438 594 377 599 451 778 386 783 458 968 387 991 
465 325 330 315 486 470 295 466 539 567 294 598 455 593 366 596 460 787 370 773 469 967 380 975 
477 323 326 320 524 443 276 465 603 533 224 588 463 587 357 590 458 787 363 763 464 960 361 967 
489 323 324 325 562 446 263 466 640 539 183 583 469 587 355 589 460 788 360 760 462 957 355 966 
496 324 326 330 571 450 266 466 650 549 180 580 470 587 354 589 458 792 355 762 460 958 344 966 
500 324 329 333 555 451 281 465 618 551 221 563 468 587 353 588 457 792 354 758 456 958 348 962 
501 322 343 335 534 449 311 465 544 563 250 554 469 589 354 588 456 794 354 773 453 958 351 963 
494 316 365 334 511 450 351 469 436 565 309 558 466 582 364 580 453 758 356 758 441 952 351 957 
488 314 384 333 473 456 366 466 352 569 316 549 462 580 375 577 447 763 356 765 428 951 353 959 
485 312 394 333 452 457 381 466 329 569 321 553 456 579 382 578 438 773 361 775 422 952 363 961 
483 312 399 332 446 463 397 466 324 582 432 574 448 578 387 578 436 773 365 775 417 953 365 961 
481 311 392 332 451 465 380 466 340 594 428 573 444 578 385 578 434 776 365 776 412 955 363 961 
481 310 387 331 457 465 373 467 381 605 375 571 445 580 384 578 435 778 364 777 415 955 363 961 
481 311 380 331 478 464 368 467 450 602 373 571 450 581 370 579 439 778 364 782 423 955 363 961 
486 313 351 331 516 464 329 462 537 598 298 553 454 581 356 580 439 779 352 766 424 955 351 957 
488 316 331 331 541 454 287 457 603 570 221 544 455 581 345 580 439 783 345 758 425 956 332 957 
488 320 320 329 550 453 249 456 631 561 156 549 457 581 342 580 440 784 345 773 427 956 331 958 
487 324 314 327 539 458 233 452 619 562 140 548 457 582 340 584 440 790 346 765 429 959 332 964 
479 328 311 325 528 461 236 451 580 564 152 553 454 582 341 585 443 791 347 757 440 959 340 969 
465 333 313 322 490 475 257 452 549 578 191 560 447 580 343 583 443 785 355 774 440 950 343 968 
432 335 317 317 430 475 281 446 457 578 306 564 431 580 344 585 444 784 371 795 446 951 372 979 
418 335 319 314 430 475 328 451 467 571 410 566 423 593 355 600 449 791 389 811 448 965 386 991 
412 335 319 312 429 478 352 452 479 570 476 562 420 590 354 597 447 788 385 805 443 964 379 990 
403 335 320 309 424 477 356 452 486 559 494 544 415 588 354 595 445 787 382 775 441 964 377 990 
403 334 320 307 414 477 349 453 481 553 484 539 415 588 353 594 437 787 380 769 431 964 375 996 
409 337 319 307 419 478 341 453 469 556 456 552 415 591 353 596 438 789 380 802 432 967 374 999 
413 338 319 308 417 477 322 457 456 558 417 571 417 595 353 600 435 759 379 795 444 963 384 997 
417 337 316 308 423 479 292 454 464 582 296 577 418 592 349 595 434 761 369 796 444 951 376 980 
429 337 309 312 457 479 263 458 512 589 213 585 420 587 340 589 434 766 363 767 438 946 355 972 
443 336 300 319 480 476 240 459 548 586 170 584 428 586 333 588 433 764 354 766 444 948 345 970 
455 334 298 322 499 473 237 460 560 584 166 582 431 586 326 589 433 783 346 765 443 948 330 970 
462 332 298 323 505 470 240 461 559 584 173 582 433 586 323 588 432 787 343 762 443 948 329 965 
466 330 300 324 503 466 252 462 544 584 214 582 433 585 321 586 430 751 337 748 437 945 328 952 
468 328 301 324 496 464 267 459 519 597 215 575 433 580 321 577 428 740 333 743 427 937 328 933 
471 328 302 327 492 470 282 459 480 609 247 573 430 584 321 578 421 762 329 745 416 939 321 937 
471 327 304 327 489 473 290 459 461 606 255 570 431 586 322 579 421 744 325 746 416 940 322 937 
472 327 311 330 489 474 292 459 459 608 256 567 431 591 323 583 421 774 323 749 416 941 324 939 
472 327 313 331 488 479 291 463 463 618 247 568 431 594 324 584 421 782 323 749 416 942 324 941 
473 327 314 332 489 480 290 463 470 616 245 568 431 594 324 584 421 784 324 748 416 945 325 942 
474 326 314 332 493 479 290 462 471 614 247 565 432 586 325 578 421 748 326 739 417 940 325 935 
474 325 314 332 497 475 291 463 493 614 251 568 434 579 326 575 424 739 327 735 419 941 326 936 
475 325 314 332 500 471 291 463 507 610 252 570 439 579 327 575 425 740 327 735 420 941 326 936 
476 324 313 332 502 469 290 463 514 610 252 573 441 579 328 575 426 739 327 736 421 942 327 936 
477 324 313 332 505 469 287 466 520 609 252 581 444 580 329 576 427 740 328 737 422 942 327 937 
478 324 312 332 506 469 284 466 522 608 250 583 444 580 329 576 427 740 330 738 424 944 327 940 
478 325 312 331 506 467 277 456 523 602 252 557 444 580 329 576 428 738 331 738 426 944 329 940 
478 325 311 331 506 467 274 460 521 597 277 451 444 580 329 577 428 739 332 742 426 946 329 945 
478 325 311 331 506 464 267 459 520 591 273 398 444 580 329 577 429 735 333 741 427 951 330 945 
478 325 313 330 505 464 264 456 509 591 272 372 444 580 329 577 430 734 332 741 427 950 330 945 
478 326 313 325 506 463 266 443 491 576 271 408 444 579 330 575 431 730 332 734 424 944 332 942 
477 330 313 325 507 460 267 444 477 513 281 434 444 582 330 579 430 768 332 736 422 940 333 944 
476 330 310 323 507 464 269 438 470 425 280 444 444 579 330 578 431 757 332 736 432 940 332 943 
476 329 308 321 505 465 272 437 477 400 281 448 444 579 330 577 432 752 332 737 436 941 331 942 
475 328 306 321 501 463 276 439 481 414 282 452 444 578 330 577 440 765 333 740 443 941 331 942 
472 328 306 323 496 458 277 454 479 431 279 465 443 580 331 581 442 771 335 743 447 940 331 944 
472 328 306 323 492 456 277 454 480 443 252 440 441 582 330 582 443 774 335 745 447 941 331 948 
471 328 305 323 492 458 277 461 480 450 255 390 441 583 330 584 442 778 335 747 447 951 332 956 
470 328 305 324 491 455 267 461 481 449 259 374 440 582 328 583 442 777 334 747 445 953 333 956 
468 328 305 321 491 456 259 459 481 435 259 399 439 583 327 583 442 778 331 753 442 952 328 955 
468 330 305 319 488 464 256 443 474 403 259 407 439 583 327 583 440 756 330 752 442 952 327 954 
470 327 306 315 489 464 258 425 471 369 262 409 439 581 327 580 440 764 329 751 441 952 324 951 
468 325 306 314 497 457 260 426 467 350 262 410 439 577 326 577 437 744 329 743 441 950 324 944 
465 321 303 315 501 453 260 428 457 372 265 412 439 576 326 577 437 744 330 744 443 950 333 944 
465 322 302 316 498 453 261 442 459 380 267 414 438 576 326 577 437 744 330 745 443 948 333 942 
460 320 300 316 494 454 261 449 460 405 311 387 438 576 325 577 437 754 330 747 442 947 331 942 
460 320 301 316 490 451 260 441 450 418 349 369 438 576 324 577 436 745 328 746 441 943 326 938 
